1000059,Thu Feb 28 22:50:10 +0000 2019,"@ReshmiDG @madversity @ImranKhanPTI Let's not talk about qualifications, shall we? Plus the different is quite inevitable when you look at Narendra Modi and Imran khan appearances and attitude. https://t.co/FwcGbg37jM"
1000060,Sat Mar 02 23:44:17 +0000 2019,"#TodaysMustRead: For most of the country’s seven decades the multi-coloured, secular vision has prevailed. But the orange-clad Hindutva strain has grown ever bolder https://t.co/6OtJPW5PII #election #india #pakistan #kashmir"
1000061,Fri Mar 01 18:41:06 +0000 2019,"Narendra Modi, a man with a massacre on his hands, is not the reasonable choice for India, never was!
#elections2019"
1000062,Sat Mar 02 11:46:46 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/bEM2mL9Va7 via @Change
1000063,Wed Feb 27 14:55:52 +0000 2019,@Embrace_chhaya Don't you believe this is just another propaganda from Narendra Modi to strengthen his candidacy in upcoming election? Or just a natural response from Indian Army in response to #PalwamaAttack ? @Embrace_chhaya
1000064,Fri Mar 01 13:19:32 +0000 2019,"""That's the difference between me and him,"" said @RahulGandhi.

https://t.co/u0e5th56jn"
1000065,Wed Feb 27 12:27:19 +0000 2019,@UnSubtleDesi @narendramodi Narendra Modi isn't fighting there soldiers like Abhinandan are.
1000066,Thu Feb 28 09:31:25 +0000 2019,"PM Imran Khan 'ready to speak' to his Indian counterpart Narendra Modi, Pakistan's foreign minister says https://t.co/GDUY4nfTAr https://t.co/qcESycnGsk"
1000067,Fri Mar 01 13:27:49 +0000 2019,"@nuqta_e_lazawal #BharatBadalGayaHai  Wing Commander Abhinandan Vartharaj will return to India , today.What are the other options that Pakistan had? Nothing.Pakistan is compelled to return the wing commander to India. Or else Pakistan would shiver out of fear.Narendra Modi is on the Indian side ."
1000068,Thu Feb 28 07:35:47 +0000 2019,"I hope people who's questioning on narendra modi's app launch program are not going to work from yesterday, not having food asked their children to not go to school, not watching TV. sitting silence on their sofas."
1000069,Sat Mar 02 05:33:01 +0000 2019,"Prime Minister Narendra Modi Friday said the 2019 Lok Sabha election was about offering strength against vulnerability, asserting the BJP.. https://t.co/VJVEth5zTK"
1000070,Thu Feb 28 14:42:54 +0000 2019,@Nidhipa @asadowaisi Narendra modi ji not lift yogi adityanath not raising voice for kashmiri pandits if you have come right place asaduddin owasi
1000071,Fri Mar 01 08:24:35 +0000 2019,Don’t get swayed by @ImranKhanPTI‘s good will’ https://t.co/odDXSoP3hV
1000072,Sat Mar 02 06:44:14 +0000 2019,"Narendra Modi a firecracker, a political phenomenon: Boris Johnson on India, Brexit and Pulwama https://t.co/LcTD3keBBw via @indiatoday"
1000073,Sat Mar 02 07:37:19 +0000 2019,PMO:Full Event: Prime Minister Narendra Modi inaugurates 'Construction Technology India 2019' https://t.co/KC9YgWoMrY https://t.co/c0B2YBHGUn
1000074,Sun Mar 03 10:23:50 +0000 2019,"In the first show of strength in Bihar ruled by BJP in alliance with JDU, Prime Minister Narendra Modi on Sunday attacked Congress and it.. https://t.co/wf9Q6LjO7r"
1000075,Fri Mar 01 16:45:19 +0000 2019,"Washing workers' feet no political gimmick but 'sanskar': PM Narendra Modi
https://t.co/5qrz6ff1pJ via NMApp"
1000076,Fri Mar 01 22:26:44 +0000 2019,Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/tbSsBvH4Tx
1000077,Mon Mar 04 10:52:09 +0000 2019,"Prime Minister Narendra Modi at the bhumipujan of Vishv Umiyadham in Ahmedabad, Gujarat: Those who believe in Maa Umiya can never support female foeticide. I appeal to you all- let us create a society where there is no discrimination based on gender. https://t.co/56Tcp4mblW"
1000078,Thu Mar 08 00:18:45 +0000 2018,"#NaMo decries vandalism of statues, warns action https://t.co/pSXdX9bQYw https://t.co/oJMWrT3cnR"
1000079,Sat Mar 02 06:12:40 +0000 2019,Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/kCTTy75SOm
1000080,Wed Feb 27 12:37:06 +0000 2019,@EchoOfIndia @BDUTT Agree to some extent. But there Imran Khan is addressing Narendra Modi and here he is attending these events.
1000081,Thu Feb 28 12:20:20 +0000 2019,"Here's why I admire Narendra Modi to the core:

Donald Trump had asked to de-escalate. Narendra Modi gave no heed to his words which is evident in his rebuffing an invitation to talk to Imran, free hand to forces and stern statement today that the strikes were just 'practice'."
1000082,Thu Feb 28 11:34:00 +0000 2019,"Prime Minister Narendra Modi launches Khelo India app to promote sports and fitness
https://t.co/GYjiboc2K5

via NaMo App https://t.co/nRoUE537c0"
1000083,Thu Feb 28 18:25:35 +0000 2019,"India will post its slowest growth in five quarters, making it harder for Prime Minister Narendra Modi's Bharatiya Janata Party (BJP) to persuade voters that government policies were delivering economic success.
 https://t.co/AIwbWXaijg via @economictimes"
1000084,Wed Feb 27 16:03:17 +0000 2019,Narendra Modi sir no need to get into the trap. There are parellel command in Pakistan. We will not get better chance to break Pakistan. It's need to be done now. To eastiblish peace we must do the full and... https://t.co/uOb4w8Ruxo
1000085,Sat Mar 02 15:36:51 +0000 2019,"I wonder the reason behind Vladimir Putin 'wiring voice' to Narendra Modi.
Brahmos 2 story is twice more funnier than the Rafael deal with French. 
*Russian inhale '_'"
1000086,Wed Feb 27 18:15:53 +0000 2019,@Shahid79134139 @AnkitBhardwaj89 @Ahmad_Gulzar2 @surbjeet @MehboobaMufti If you take away Kashmir from India we and our future generations will never forgive Narendra Modi. As we don't forgive Neheru for giving away Pakistan. It's not a child's play that you don't like Indian so Kashmir will be cut off from India.
1000087,Thu Feb 28 19:44:27 +0000 2019,"@sgurumurthy @27Bhagyaraj This is how weaken the nation... Must read article Gurumurthy sir...

https://t.co/djICsw9xhs"
1000088,Fri Mar 01 08:55:49 +0000 2019,"By deploying the IAF, Narendra Modi has internationalised the Kashmir dispute. He has demonstrated to the world that Kashmir is potentially the most dangerous place on earth, the flash-point for nuclear war. https://t.co/I2EfhsC3o0"
1000089,Sat Mar 02 13:54:57 +0000 2019,"Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA   

#Kotli #LOC #PakistanLeadsWithPeace #IndianMediaExposed #GoBackModi #KashmirBleeds #AskKartik #TOTARS #TwitterBestFandom #ShakirUllah
#JaishEKejriwal #SoompiAwards https://t.co/FGmc733xzb"
1000090,Mon Mar 04 10:42:49 +0000 2019,"@Bullmojo Possible that it's more in favor of Narendra Modi. Also, since I am talking about Jodi's (as it is the right way to give nobelprize), Imran Khan does feature as part of the Jodi.
Do remember that, #ImranKhan has a knack of emerging from the 'unexpected' category - #WorldCup 1992?"
1000091,Mon Mar 04 11:08:58 +0000 2019,"Anationwide body campaigning for the rights of the disabled on Sunday  demanded an apology from Prime Minister Narendra Modi, joining a chorus  of angry public responses to his remarks relating to dyslexia on  Saturday
https://t.co/uTWOrWln4g"
1000092,Mon Mar 04 09:13:27 +0000 2019,"Imran Khan, King of the ring from last one month 
Imran Khan 2
Narendra Modi 0 #WarMongerModi #PakistanZindabad #KashmirisWantFreedom https://t.co/F45wkyDaVr"
1000093,Thu Feb 28 13:23:26 +0000 2019,"@AmitShah @BJP4India @SushmaSwaraj Indian army, a powerful disciplined  force draws operative strenth from political leadership of the day. I am failing to imagine that Pak would have released IAF pilot if Manmohan Singh was still PM.  Proud of Indian Govt led by PM Narendra Modi"
1000094,Thu Feb 28 17:32:55 +0000 2019,"Russia President Vladimir V. Putin called Prime Minister Narendra Modi over phone today and conveyed solidarity with India in the fight against terrorism

Follow special coverage on NDTV 24x7 and https://t.co/hMlRpgrUU6 https://t.co/tQWxFekAZb"
1000095,Sat Mar 02 05:32:04 +0000 2019,"Few parties, guided by Modi hatred, suspect our Armed forces: PM Modi
https://t.co/YbBFHiMHaJ

via NaMo App https://t.co/Bw6PzQvKx6"
1000096,Thu Feb 28 12:16:31 +0000 2019,Washing Workers’ Feet no Political Gimmick but ‘Sanskar’: Narendra Modi
1000097,Sun Mar 03 06:52:02 +0000 2019,India keen to reach top 25 position in global innovation index soon https://t.co/BjxSMYZLMy #Innovation #globalinnovationindex https://t.co/rfnfokTlCw
1000098,Sun Mar 03 16:09:56 +0000 2019,"Previous govt failed to get bulletproof jackets for armed forces, we got 2 lakh, says PM Modi
https://t.co/0o6OEdEkH2 via NaMo App https://t.co/ZIZeEd0fWU"
1000099,Fri Mar 01 01:32:44 +0000 2019,"Ending the India-Pakistan crisis requires a courageous Narendra Modi, who will have to look past a coming election, to say nothing of domestic media that are not in favor of compromise.
By @nktpnd 
https://t.co/01Y2DXYmGJ"
1000100,Thu Feb 28 07:30:40 +0000 2019,"Main deshnahimitnedunga: I take pledge of the motherland that I will never allow the nation to perish, PM Modi recites a poem in Churu. #MeraBoothSabseMazboot

https://t.co/eJwuYauMTF"
1000101,Sat Mar 02 15:40:10 +0000 2019,"@brawling_virago Just to let you know, when Narendra Modi was Gujarat's CM Ahmedabad was very clean at that time."
1000102,Mon Mar 04 08:42:11 +0000 2019,"PM Narendra Modi lays foundation stone for Vishwa Umiya Dham Temple Complex at Jaspur, Gujarat. https://t.co/mKDLeLGfg1"
