1000089,Sun Mar 03 13:24:28 +0000 2019,"Congress wanted #RafaleDeal to be a major issue for 2019 elections.

PM Modi accepted the challenge. 

Ab Rahul Gandhi ko lene-ke-dene pad jayenge. https://t.co/ud0dtSxmxM"
1000090,Sun Mar 03 04:15:21 +0000 2019,"And still Mr Rahul.Gandhi wants to blame it on @narendramodi for delay in MMCA acquisition. #Shame 
#CongressKMKB https://t.co/XWDxbalsm2"
1000091,Fri Mar 01 23:18:42 +0000 2019,"""PM Modi Can't Let Go Of His PR Exercise Even For 5 Minutes"": Rahul Gandhi https://t.co/3AvXqclz5a via @YouTube"
1000092,Fri Sep 28 07:16:26 +0000 2018,"There is only one place for idiocy and it's called the Congress. Support ‘Bharat Ke Tukde Tukde Gang’, Maoists, fake activists and corrupt elements. Defame all those who are honest and working. 

Welcome to Rahul Gandhi’s Congress.  

#BhimaKoregaon https://t.co/eWoeT0qo1L"
1000093,Sat Mar 02 05:16:36 +0000 2019,"Rahul Gandhi Assures 500 Sq Ft Houses To Slum-Dwellers In Mumbai Within Ten Days If Voted To Power
@RahulGandhi @INCIndia 

https://t.co/W59zPqjQdF"
1000094,Wed Feb 27 17:47:05 +0000 2019,"@republic If possible, then 21 milavat bandhan parties led by Rahul Gandhi will openly seek help from Pak and Pak based terror groups to come back to power even if it means handing over everything to Pak. Such shameless politicians we have in India. Bunch of traitors. 2019 kick them out."
1000095,Thu Feb 28 06:27:55 +0000 2019,"@Sampr17 @Venky1971 @centerofright @Gen_VKSingh @BSYBJP :)) 

Is he more than Sidhramaiah or HDK  who said ""Sandarbha Shishu, Punyatma Rahul Gandhi Krupe, I am CM not because of people, You did not vote for me! so do not expect from me.""

All are in same boat more or less."
1000096,Fri Mar 01 02:59:36 +0000 2019,@ashutosh83B @narendramodi @RahulGandhi @BJP4India @RSSorg @INCIndia @ArvindKejriwal Kya uri hamle ke Baad Rahul Gandhi Ko picture dekhne Jana chahiye that? Janab why keep attacking prime minister all the time why you don't questions Rahul Gandhi.
1000097,Sat Mar 02 06:59:39 +0000 2019,"just to complete my rahul gandhi point, this is his performance across this lok sabha tenure so for from 2014-2019. the selected mp here is rahul gandhi. its important to understand that this is not the only thing he's here for, but the record for this shouldn't be so bad. https://t.co/nWGeU8mbDA"
1000098,Wed Feb 27 17:00:15 +0000 2019,"@RahulGandhi What shit these 21 parties are talking at this point of time , headed by Rahul Gandhi. You are hero in Pakistan media Rahul, so what you should be in eyes of Indian people....Zero....grow up, don’t disgrace your age"
1000099,Sat Mar 02 04:55:37 +0000 2019,"Mr Rahul Gandhi Ji, please save our annual festival from threat by Youth Congress post holder Abhijeet Pandey.
Students of IET, DAVV, Indore
@RahulGandhi"
1000100,Sat Mar 02 16:08:39 +0000 2019,‘One chowkidar has defamed all others’: Rahul Gandhi renews attack on PM Modi | india news | Hindustan Times https://t.co/OtKiWJPbjq
1000101,Thu Feb 28 07:09:05 +0000 2019,"@munnamahesh213 @Hariindic your beloved Rahul Gandhi is the one who is politicizing this entire issue. Congress  dont care a damn for India's security, and only embarrass India infront of the whole world."
1000102,Sun Mar 03 01:24:03 +0000 2019,@RahulGandhi Rahul Gandhi sir you telling always only lie please stop your mouth.
1000103,Thu Feb 28 15:58:42 +0000 2019,"@ImranKhanPTI thank you very much, I didnt expect anything less from you. thank you for securing the release of our AirForce Personal. Cannot wait for you and Rahul Gandhi, to sit toghther , take South Asia in a New Direction."
1000104,Thu Feb 28 06:31:17 +0000 2019,"@INCIndia Congress is a oppologist of Pakistan &amp; doesn't want our Armed forces to take revenge for the killing of our braves by Jaish e Mohammed proxy Pakistan Army.
Remember Mani Shanjar Aiyar call to Imran Khan Pak PM to outst Modi &amp; Rahul Gandhi's anti Modi rhetoric abroad."
1000105,Fri Mar 01 14:37:53 +0000 2019,"@INCMaharashtra @RahulGandhi Badiya! Rahul Gandhi has never been PM. Forget that, he was never CM.  If you give him paper. He will look in his mobile to copy ""P"" ""M""  #StupidIsAsStupidDoes"
1000106,Fri Mar 01 16:02:49 +0000 2019,"#KandaniChor @RahulGandhi, Sonia &amp; Fmly. Look Gandhi lickers ur loot record even Courts recognising.@rssurjewala @priyankac19 @priyankagandhi @Pawankhera @KapilSibal @MallikarjunINC @ghulamnazad
CC @shenoybv @DamodarHegde4
https://t.co/IarG38IH35"
1000107,Thu Feb 28 13:24:31 +0000 2019,@SirJadeja And take our rahul gandhi.
1000108,Sat Feb 09 09:24:25 +0000 2019,Rahul Gandhi insults martyrs of Indian Air Force pilots. https://t.co/YSLAGmg2kq
1000109,Sun Mar 03 15:56:18 +0000 2019,"@MK7786 @RahulGandhi See what PM did at this, he made people chant on 'Bharat Mata ki jai' while they were sloganeering rahul gandhi chor hai."
